,1_CobaltChloride_1,1_CopperSulfate_1,1_Diamide_1,1_E6-Berbamine_1,1_Ethanol_1,1_Formamide_1,1_Hydroxyurea_1,1_IndolaceticAcid_1,1_Lactate_1,1_Lactose_1,1_MagnesiumChloride_1,1_ManganeseSulfate_1,1_Menadione_1,1_Neomycin_1,1_Raffinose_1,1_Trehalose_1,1_Xylose_1,1_YNB_1,1_YPD_1,1_Zeocin_1
03_63,-0.767164812050922,-0.306142329382746,1.1573779647877,-0.595304350845672,0.294493950198889,0.0984257358345198,-0.0196330561342069,-0.0237925593946897,1.14887028103222,0.86041999961425,-1.03061782816772,-0.788466569850534,0.465538949869076,-2.33090494555527,0.406475743533673,0.476705696650276,0.987891972071328,15.7475430827032,23.9324866768103,1.02863382299411
03_64,-0.711882607528887,0.600796920275655,-1.55285775256847,-0.627867654704614,-0.134046689375172,0.479554860169816,0.91402364729126,0.890820309670595,,,0.919192406292412,-0.307714690880764,0.185547405281237,0.779855647327219,0.516986637191915,0.0216612196968714,0.479080286763646,16.163166618792,24.1722824771073,-0.788069866054779
03_65,-1.13050761810796,-0.209836542675888,-1.11511436043979,-0.744647250224697,0.29450432812184,-0.455158515414739,-0.439342837825119,-0.339929563135324,-0.670643107247488,0.607191205636507,-0.0707888133387079,-0.0129741105396634,-0.878557357209163,0.432353865774133,0.0165210253009352,-0.104375898777012,0.0177369683276435,16.0477814543352,25.0299493940358,0.162229465475272
03_66,-0.0605539511013322,0.427827942429291,-0.0682759799984152,-0.698293082568019,0.529855602236892,0.543137597276317,0.631532995861009,0.36068721225708,0.378024411566926,0.97271183337525,0.677871578346181,-0.0942589326162616,-0.479176445837681,-2.39104690937865,-0.758976853779235,-0.623835412925946,-0.430459317204522,15.7692732664596,24.3684339481567,-0.977352811084704
03_67,-0.439484341290934,-0.341029656697567,0.136316375864655,0.128007697478456,-0.516838199669925,-0.0060176947441533,-0.0735733212301749,0.0292052600311594,-1.10606530199448,-1.16320460878851,0.296062942483926,1.03223605185718,-1.10948374402232,0.460767909507593,-0.321191658561528,0.289751075535793,-0.771460489913579,17.9309076033528,28.5889367457827,1.14598336128048
03_68,0.171486602294146,0.524193593760246,0.701705196313047,-0.659318364207395,0.15515380369888,1.14761458184385,0.189686083621979,0.226792017219807,0.828220633709964,0.256739969424672,-0.456224138153332,-0.849956415309272,0.803945183618939,0.271705216855242,0.699287790580611,0.292841682143559,0.306339323047099,16.0358440497724,22.3623947729342,1.43177201421938
03_69,-0.124757579855834,-0.0691441745551822,0.840046617963536,-0.568269539055651,-0.124547448976812,-0.0608046986560183,-0.0382982640578851,0.331974354659558,-1.51503687066831,-0.774730456629243,-0.917746914406251,-0.781090503271209,0.28607019217097,-2.09558922655852,-0.901739715833663,-0.903191865088117,-0.0019243035563469,15.7019422314396,24.6015910426501,1.33687274199707
03_70,1.74322805997736,0.388482364192638,1.20909564119408,0.145731296057148,-0.149394081428881,0.329582125447161,-0.185851180379572,0.169782719033025,0.16356415151063,-0.262568472551541,-0.438608401459614,2.16911466969643,1.02785244612264,0.4763876687238,-0.345833959526463,0.0230571402642689,-0.253222545632111,16.7084375474992,25.7603901062662,-0.335706964677362
03_71,-0.423521764652333,0.22521825360961,-0.923051104795125,-0.507533141500783,-0.0983725390238378,-0.200152981166521,0.169622521777892,0.25770122816055,0.650803710768762,-0.728770811682496,0.216211995372325,-0.584846893860315,-1.3106391339595,0.798049557493706,0.458627095685838,0.73376925501154,-0.144300139568514,16.1606214838361,25.4472286765752,0.598568324782399
03_72,-0.674135183461693,,-0.412709581522692,-0.324803131484286,-0.71848560945454,0.698355048220371,-0.144193406840652,0.881826863268701,,,0.418683623934185,-0.780376136586968,-0.514481855095278,-1.67813037065746,0.0140114067480895,0.21587979979373,-1.11612983543608,14.3539675615987,20.7208202877091,-0.752271635554874
03_73,-0.0117618576902433,0.117339733985295,-0.606079367324936,-0.81851316132177,0.388629206722557,0.413081786638079,-0.0718773884743558,0.247954329517123,0.833035845618312,-0.241729534992813,0.0776398952935637,-0.0475426539030392,-1.35803995772368,-0.0896152384967396,-0.496898976849997,0.889802993263829,0.0671442244493898,15.5360001781822,23.3506484445167,-0.729921129406293
03_74,0.0824857600495692,-0.450312288065419,-0.937429591331055,-0.510204982640349,-0.287057689409518,0.121885440454077,0.0791596727973997,0.037882622709911,-0.0686946076361886,0.436506380812172,-0.659613132555729,-0.53532914603718,-0.0982920378216284,-0.186688497031061,0.338309443773711,0.281613099208276,0.428078714031759,17.4449116284838,30.2751161311618,-0.943046602653649
03_75,1.09401105086423,0.385545095276184,1.37047951408485,0.602822852648875,-0.101072053373313,-0.25339094674198,0.497629625885067,0.756024186085496,-0.900976781384132,-0.101047431942177,0.795009620807568,1.761536224425,1.49134399249825,1.00061659972407,-0.107536823398268,-0.225388899866181,-0.49464338533088,16.1442653141136,24.7282624853542,-0.879060809376164
03_76,0.536941802481461,0.0199863381181741,-0.531989450584558,1.0946892597119,0.304176580430997,0.321941185995063,-0.192676821640679,0.0862118288445586,0.192974530960484,-0.0177480400634425,0.341125289071881,0.0474550837833362,0.42786055617539,-0.238209169022096,0.17072525077234,0.215447222259168,0.488656861975789,16.1572698405936,24.4637302128328,1.62902376975466
03_77,-0.421973964170192,0.963574614983598,0.766528553247288,0.886651647822449,0.390107998931844,1.48307007995048,0.210161155785933,1.08035945680996,0.381590394494253,0.245428612015653,0.0654238761374974,-0.0457996805516097,-0.7713945079669,0.475059923583243,0.26961343784349,0.628537489053003,0.60253555482336,17.9692507148014,25.1690260499312,-0.843038072930839
03_78,-0.397313296798577,-0.805767796542338,0.876964575151067,-0.644702811171637,0.0634958265543069,0.572192001846677,0.125480408701606,-0.508871571386642,-1.39715430637452,0.133585515463589,-0.551428018802051,1.1384854716845,-0.502027019808904,-1.1140329125838,-0.535537865851365,-0.302344911829864,-0.645576511533454,14.4343322779351,19.7781599498538,-0.206240448149336
03_79,-0.107283735758138,1.04741691356797,0.632422845426555,0.218173648844291,0.0217565333580493,-1.24550916147836,-0.482478174035646,-1.47576000357067,1.19872450636317,0.722528060255573,0.336772813314025,-0.742085144488092,0.147269577795877,1.72601331365647,1.62904753668663,0.829633749839624,1.76413403660907,15.15947111145,21.6118975801359,-0.658156186964706
03_80,2.41071865610006,-0.234868781642111,-0.290854753890107,-0.601568213770989,0.172239091614558,-0.74972140396396,-0.259527528946752,-1.74829155159435,,,-0.0965594933665254,-0.636352796950662,0.784349705505277,0.180102888309512,0.406565037360477,-1.42343325285975,0.0368334185272361,17.6044984945262,26.4015334606735,0.67293591084541
03_82,0.672962503695511,0.0510457952393694,-0.592711411944954,-0.742800210255005,-0.320893455231614,-0.0567769920968507,-0.452035728564667,-0.141179257586605,0.0383653896677843,-0.605259885743564,0.385294361974465,-0.111635824529626,-0.602481841995709,0.399656340013895,-0.822400799507435,-0.148497236905763,-0.430649987190837,15.3784487870651,22.9699268086659,-0.722646879499905
03_83,2.82814021826816,0.599334098729714,1.3930554056343,-0.507503556399852,0.437152793378733,0.18402879074128,0.619730356777188,0.943165406374527,-0.1046284502701,0.668560479125968,-0.207969282747425,-0.571531780053464,1.10709249524136,0.185189615815369,-0.103443763646386,-0.164113345969345,-0.463247868076957,16.3019704725612,25.9423197907059,-0.543668709012558
03_84,-0.0710411255513763,0.462378658888087,1.8198207344813,-0.50542771795458,0.0410214527062439,0.755737547316999,0.0491056247916251,0.399398156027102,1.35694121756169,2.57627054644303,-0.487531830259239,-0.597813684860776,-0.024430005090794,0.080224195385155,0.358345331933278,1.83807019786339,0.948532087258475,16.6400860668948,24.5496172047198,0.516529256702322
03_85,2.31760230734971,0.214484264053099,0.405301010707832,-0.400345913220032,-0.186293514974611,0.0904222963275967,0.246362528103151,0.250895765468316,0.150397442045316,0.889625046589831,-0.117666911894238,-0.49012437779311,-1.13723227973743,0.18711935852208,-0.308021213120876,-0.177305962028725,0.882165704158718,16.4949223229048,26.7228491404062,0.56403126117961
03_86,0.148081029133527,-0.248400989738903,-0.488555946705357,-0.176825819020466,-0.297053745449728,0.351892725881406,0.0059322368144611,-0.0890306882732013,-0.331106098316265,0.969734335547043,0.361753092656321,0.522356167232189,1.02616583258919,-0.0683694048408954,0.806161223855566,0.521057259147659,-0.144784562573324,16.4911439847084,25.3011173510772,-0.310418687348577
03_87,0.300068706980093,-0.405798204861545,-0.166819007909116,-0.489553473193075,-0.492889014418718,-0.793423370357998,-0.178146906801403,0.710815608094114,0.103476855229628,0.126709628901652,-0.175482422747575,-0.625033906169686,0.0024508143216501,0.268288625836966,0.0110943579484089,-0.134971931705253,0.355141755370002,13.4209373179298,22.6963273483367,0.567679393645323
03_88,-0.63485457318988,0.0944071292202453,0.231052678337696,1.87290631813546,0.0540161682958822,1.09993681167368,-0.246080919442895,0.626935492881142,,,-0.0088451388123697,0.277777808351537,-0.477741932812463,0.396615555888701,0.32051316085389,2.18948433478996,-0.287682155264947,17.3162988900734,25.8876350310982,-0.518533386924455
03_89,,1.03678964963807,0.798967192467069,-0.698400171549175,0.760143298615337,0.20853279816542,-0.785057993667667,0.117738838700507,-0.300748723364643,1.40711487756296,0.529981025160524,0.340540584684233,1.2485426908067,0.483826671350317,0.33072473034932,0.311888504457456,-0.225914567004142,17.0565827381356,25.4743982019668,0.687625503203791
03_90,,0.207860100900511,-0.148230585784337,1.53931012821064,-0.432350552340549,-0.883881255788904,0.160482186872267,0.328993187741216,-1.70710906698554,-1.22261197469212,-0.0173551390015879,-0.591614004206116,1.35131858387671,0.60513823480747,-0.447798894764287,-0.284146984382665,-0.884257549934322,14.6953135710904,24.5903327807044,1.42945680099798
03_91,,0.149086531018363,-0.108647509489851,0.150294644857251,-0.54321342464654,-0.389096256008507,0.132957942974138,-1.52256415910117,1.03142743281379,-0.42913730771067,-0.0386990076250105,-0.281701360389713,-1.31150719927306,0.372629564276062,0.10125853728029,0.214002850688159,0.327175248812262,15.7713249223735,23.2238493271612,-0.52040700043147
03_92,,-0.849898276334271,-0.639492759253076,-0.500429898467651,-1.09286228537397,-0.955694372734387,-0.422852162891014,0.0002225069396953,0.291546852973346,-1.05581779167974,-0.240934329488205,-0.492320209679426,-2.05790404358497,-1.25011989624725,0.0239442397089517,0.838988959434525,0.0719526175409978,15.1810905038762,24.9175045544908,-0.494079340403774
03_93,,0.0770866646283113,-0.793978506734284,-0.359234572994206,-0.484741440492641,0.795542915599324,0.0766242773075728,-0.358463686970351,-1.21910143649952,-1.76682171933925,-1.20196837300068,-0.0513600907898318,0.395574416108913,0.480545731643852,-2.10018490860384,-0.798376850317948,-1.22500620595325,16.3873256860639,28.3912481611722,-0.332485738655436
03_94,,-1.07663490885081,-0.227217846250279,1.49299145374138,-0.990266170713186,0.582990352341148,-0.481538793177626,-0.0651851221282614,-0.987261245896142,0.594043230304087,-0.652464549330011,-0.145700786938034,1.17016924070746,0.0003593764210384,-0.0016895701342178,-0.364117021862317,-0.292634320043537,15.0598969635406,22.9713554111976,0.94257415534031
03_95,1.475948510047,-0.132745242782201,1.29456805998911,-0.488584345985476,-0.262995635957848,-0.67703068578477,-0.741465502193665,0.404483794368869,-0.139980923530579,-0.4721722762729,-0.262400263921741,1.49864790288223,-1.29996330031435,-1.2828283314951,0.0319440631771582,-0.184788988393799,-0.623478649280325,15.6812888075723,24.9565754982692,-0.375157227523506
03_96,,,,,,,,,,,,,,,,,,17.9476156262059,,
04_01,-0.162194609570363,0.0540605291732484,-0.105554425317721,1.42666696642585,-0.652410943748048,0.453415051940413,-0.419286615163878,-0.330930116461653,-1.24793250857797,-1.3492819270823,-0.43294851979026,-1.52772649152314,0.622628561186882,0.623738612837738,-0.68621862224775,-1.37143778833396,-1.42066789176437,15.6454390435923,26.1017577113409,0.892940794280833
04_02,0.281420580188289,0.53183586156759,0.209495952847755,0.405483495013777,0.0271726587379384,0.457625364822833,0.572221734022061,-0.242014993527049,1.22127955248575,0.777638548664701,0.349511514823243,0.019125449895454,0.7420300328443,0.396239539337795,0.647289149622724,0.678220584529182,0.813888999641847,15.0620057200764,23.9306545938233,-1.62659523364087
04_03,0.34778216996295,0.0645810217150917,0.43677190414029,-1.26351764146554,-0.47843268252788,0.0553388099754706,0.326476380637174,-0.177559908270155,-0.355028047500803,0.187350249868346,-0.346652521865123,-1.14077339106839,1.88733543985716,-2.18908599139923,0.144195811040206,-0.661132728341764,-0.58529804666062,14.6027055919163,23.7583174634795,1.4950793171041
04_04,-2.38299534284142,-0.610250814384595,-2.11752918683845,-1.0093801327473,-0.671117636276677,-0.349338650633193,0.288980916635167,0.0113094327260544,0.815098686136553,-0.247310885033293,0.255951915154005,-0.859107782837426,-1.35331736175338,0.0715808277834348,1.02814938723412,0.681825974634292,0.626286367060076,14.7422117600558,25.3353213389275,-1.40272299091647
04_06,1.51721157295833,0.432810029197437,0.109931395039335,2.65876618718266,0.204745162620471,0.0196491383575494,0.128234187258736,0.0921951224779083,-0.306576679171645,-0.0909716723147331,-0.0484462646535598,0.236498825166749,0.813688747048917,0.71413531815888,-0.106278597862913,0.134779009045875,,15.2144950294965,26.0569449214875,-1.15132608653463
04_07,-2.98663379319151,0.0996147074706139,0.629761793913414,-0.568606527125848,-0.574884909522881,-0.0265001545686297,-0.142568986677504,0.0849248650781134,1.42546008842403,1.64478081342589,0.245448796338547,-0.83508388071313,0.0192308341907982,-2.24032594993734,1.37015955011302,1.40776209490099,,14.5814686776023,24.9701356637756,0.707575281526155
04_08,,,,,,,,,,,,,,,,,,,,
04_09,0.682465933648058,-0.324038513204593,0.304460970346115,1.2806288937678,-0.487613030541078,0.349077941671025,-0.331471965263643,0.702437595150714,0.0855233635722968,0.267422127451895,0.167555233497681,2.26511003501634,0.753049963258787,0.838963185146086,0.289622251923282,-0.0666926913816449,0.59513395928515,15.6765579422254,21.5574520870666,0.755806216033601
04_10,-0.340409140864241,0.204753648711708,0.0842108606644853,-1.37546364398246,0.0509242939576892,0.951893575621834,0.120778974674276,0.251557276242533,0.698810428463436,0.423791176058427,0.0233011945241324,-0.289609386657689,-0.415093344019277,0.701603265748488,0.532239797020385,0.384569770319295,-0.0572057193487492,16.3415208662684,25.3212544615846,1.07601656100696
04_11,-0.618151502103351,0.457608934993088,0.185293287335115,-0.875577633597014,-0.690888680164897,-2.32307316572408,-0.0472792622193958,-0.3112979610534,-0.358339123687075,-0.489329025603693,0.0745065742063745,-0.779109474127288,-0.149796007791901,0.231353074848042,0.118723843588817,0.273022529144659,0.747292004428835,16.2435574350028,22.3897067466717,-1.41721837497924
04_12,0.111979672772423,0.154857425858472,-0.0626551507204238,-0.926033726352873,-0.142793705336202,0.220128614827688,0.193202844341675,0.419471580793171,-0.0903452552264073,0.184341550906731,-0.418363205872739,0.300838145054164,-0.981077439140162,-0.393045652047411,0.471165580668548,0.084778285637611,0.0298915806233969,18.713537718,31.6914594932191,-1.48558347129638
04_13,0.455772949741176,0.0901540050198621,-0.0259054218966074,-0.338465144592573,-0.313219709366937,0.220130987102968,0.12808936779744,-0.28466271984699,0.845972232866612,0.171708417857394,0.222891986064751,-0.0989146142593209,-1.38013789604528,0.0048077692392016,-0.302519273920126,0.0793665042866695,0.333726096071221,16.5072863493426,26.5476808348728,-1.32174945910596
04_14,0.102743214911072,0.325704521134851,-1.11219354574945,-0.427179354472094,-0.205072178732861,-0.313877645943797,-0.0549140119305821,-0.539338074844129,-1.87302163657522,-1.28613679726978,-0.0868475966507045,0.92088863355346,-0.429099109077253,0.24731613029197,-1.51785323148559,-1.17413719225191,-1.40381027984256,16.1565529189068,22.1984491288533,-1.14875401253619
04_15,-0.507296880031484,0.493308800412238,0.557953537878054,-0.525580156892931,0.781659920680047,-1.50331975331481,0.0696860108255405,0.578297453732507,1.24360838509206,1.44552627904005,0.41501227183841,-1.14399529092128,-1.2013617109251,0.34788474449967,1.36047150726069,1.88480119681582,1.43633347868194,15.9699984938276,25.5443251678423,0.87360298341197
04_16,-0.23904406494976,-0.335930336903849,0.3868033897982,-0.903004942461209,-0.351276070903097,-1.90630282709056,-0.234341353811718,-0.658518406633079,,-1.75697327003209,-1.02253600054878,-1.39405257596374,0.790533182760892,-0.323620352199211,-0.320191010768996,0.0994271697337854,-0.795470779738163,14.6356753932879,22.7769322431212,0.740046374835572
04_17,-0.631154143699999,-0.412885154288183,-0.571252743052983,-1.33374517217417,0.0580558133580232,0.943123275514059,0.0835982896677866,0.361764306912172,-1.2704199415604,-0.302007791718572,0.490794737800709,0.234064718016329,0.738163173185135,0.7767503269897,-0.281827282215642,-0.135117555422084,-0.435322217738342,15.1490483558806,22.3149072976292,-0.69978855296984
04_18,-0.957124318571159,-0.478549566843574,0.275003544657847,-0.882735846160163,-0.252371050548153,0.158319250921406,-0.245672569505633,0.08814649721132,-0.142705260313184,0.153753357080344,-0.347389903639899,1.21699568882199,-1.14369482848072,-1.3048651367382,0.431433463298135,0.502471450968546,-0.491152308142199,15.9402949816776,24.2077062750534,-1.05824131294974
04_19,0.349014676659606,0.33547994176857,0.278739102863034,-0.687697412834205,0.280555860504488,0.127239109364912,-0.128651372394546,0.0694496184580201,-0.15219264988249,-0.781038710920216,0.0468581133683668,0.811128930119256,1.216337630984,0.713956653399664,-1.25452913360496,-0.584881490413861,-0.92612218260605,17.4466202768759,25.3005455429076,-0.312201338154469
04_20,0.476513176884031,0.798553282451698,0.461528857854917,0.801498154951167,0.0657443261187111,0.311662762344138,-0.0522203465537227,0.425195646243675,1.1796727947723,1.16345493215081,-0.0247216531168854,-1.37416668150099,0.704427206956076,0.611233281177952,1.46371019514772,0.385523236661972,0.912897830887795,16.4592644075034,23.2241455421451,1.61329291225974
04_21,0.329382528351422,0.209549880931966,-0.453489964381634,-0.147514972960136,0.0552625411070763,0.109629477096912,0.311764746547297,0.567795084060113,0.0894835442719434,-0.427157297508938,0.207106681268348,0.107960803360951,1.05241654048024,0.423441505526269,0.054499698360899,0.0720240616297826,0.120910125029765,17.8428136247698,27.9440483885235,-0.269591510102462
04_22,-0.562921355305845,0.129986714917534,0.428935029475146,-0.965762046953921,0.312480714088268,-0.700485650378754,0.171953385903038,0.0537300150738661,-0.4215721012104,-0.648844992686626,-0.108713618684991,-1.14585406113259,0.155910492535935,-1.44204113675729,-0.40504014122803,-0.772289684404356,0.368377042209368,15.71096402206,22.7318982801963,0.838554020529993
04_23,-0.905615943965666,-0.357551995771553,0.23950613818576,1.74648731613168,-0.428200793248853,-0.618753084064791,-0.239894989443198,-0.54800947956797,0.104069320133426,-0.325670235737234,-0.50875963582107,-0.101622373361495,-2.49004693381353,-1.44514396171687,0.0111097395561461,-0.183049967934882,-0.225496987864614,15.4627069339448,25.1105808901736,-0.776623403786212
04_24,-0.522286988526239,-1.14872866457337,0.696428609114863,1.85989524080134,-0.420681591991822,0.938754470724573,0.06891728902416,0.11275456576894,,-0.430922010180595,0.179439559448985,0.790946120438131,0.174714192020794,0.31874743214436,0.129659202819097,2.11649850454708,-0.0320246609516225,17.6291889020812,26.5374637026449,-0.796001717112426
04_25,-1.41348660624252,-0.0654742945381941,0.0577815523786377,0.563958650696498,0.0291072739164036,0.394463857116177,-0.551363253699459,0.387062623052234,-0.205361135582488,-0.198767957457992,0.512239733744095,0.86838492341678,-0.159615859556731,0.267304792306616,-0.119712674963336,0.479360412876098,0.42463793012349,17.1535299512717,27.2289962868474,-0.0053861997992381
04_26,-0.0023213762124459,0.216836731522643,0.448921006557702,-1.3277816359303,0.263589900209406,-0.405806384452915,0.370201587221905,0.223498129218302,0.989156655053937,0.110355590605298,0.515461885643228,-1.35756948164739,0.869979859883631,-0.406971661375633,0.658026802621718,0.133025139760967,0.880927008927226,16.3630572986764,25.7732210670857,1.08647891245059
04_27,-0.275355707259901,-1.43924491145778,-0.53603284821873,0.361759790489596,-0.523261994251776,-0.954491341521164,-0.12817695427442,-0.110884619621151,-1.20572991541363,-1.03203483811319,-0.0740847095986558,0.606293044647133,0.784704141478408,0.39382597967472,-0.81703186098416,-0.714056578044903,-1.13346892365753,15.6889871151451,23.7445857811653,-0.038170796381345
04_28,-0.538714858414003,0.634444094436625,0.742410837376429,2.08798332347112,0.126690042846334,0.940797113384169,-0.265053752668979,0.334195997609529,-0.474603236858191,-0.475922603515899,-0.222113925012879,0.511535827727853,1.31723051074413,0.554753682951142,-0.897056191079602,0.388648414624026,-0.436581256609082,16.8439864268897,26.4828775953701,-0.0239101626912404
04_29,-0.428152536862261,0.210062689091368,0.664715071385766,0.769830161672285,1.17109759035927,0.601488234831896,0.288818568963835,0.507450520561049,2.20085976153817,1.3590857325536,0.563396326797759,1.69047334995126,0.921967043642531,-0.380833517902798,1.35830317053678,1.44798094898838,1.45238618122489,18.3909103170999,29.2241063069405,1.95594447978329
04_30,-0.439051513101379,0.183874465899486,0.153239486705714,-0.970036440849639,-0.381505985882029,0.516492456568101,-0.260737948591549,-0.0498896640145118,-3.19706447197075,-1.67310992407575,-0.867800865381945,-1.0031744079099,0.987262948270018,-0.0927114819727367,-0.85050779611472,-1.61097540326407,-1.72502907068862,15.8278062681672,22.0792723604758,1.60075831268656
04_31,0.131182523161476,-0.529846561113154,0.277192684563049,-0.0289658390290163,0.124460279497585,-1.29595075641238,0.153635916929127,0.0354891901588617,0.545000283889347,0.862665635035076,-0.591423767834608,0.105675754908816,-0.708568363017339,0.454982229171541,0.609831316803103,-0.223021300853786,0.487093765405098,17.2188905328453,28.0140236455262,-1.1562727115634
04_32,0.742104981913632,0.0749262550855698,-0.847922829274729,1.27252450268714,-0.373998125312907,-0.194621386115507,-0.239360299777479,-0.495741635579161,,-0.517128369402145,0.0221363647282414,1.65765643241043,-0.68989147796899,0.262214619307985,-0.444267291149947,-0.364060195650641,-0.348794413717987,17.3290542766185,25.4046783787005,-1.55082923320717
04_33,-0.694082821518272,0.756351210505051,0.202818712791964,1.79782497504203,-0.162555317579113,1.02309420807014,0.140800324723031,0.145193046877432,0.177943162601597,-0.385414644859674,-0.325731452801206,0.537506449687788,-0.34905494329286,0.352297786323485,-0.352908126337357,-0.14568725572874,-1.11392384052183,17.7208799242445,27.8091161705905,-1.38103496800785
04_34,-0.0808612571972104,0.461361176877949,0.485395599314942,-1.33502349391491,0.358333655740925,-0.176445164131908,-0.272536991332632,0.383620211959865,0.684424530589175,0.41635756956497,0.248082869199175,-0.815384340384787,-1.53840277643355,0.52547393806999,-0.13831356058879,0.870077001924846,0.9999990701712,16.2273776775259,24.3037687331714,0.211390995773025
04_35,0.0448525276173881,0.0605531025674952,-0.318517319616081,-0.797777214784494,-0.670652484129034,-1.40842213766778,-0.0364434985331183,-0.860127734433012,-0.102177296683412,-0.403003597691895,-0.113042643711888,1.00254339715015,-0.0476088996730971,0.122747689712627,0.180026751397566,-0.691684096569421,-0.339822338703241,14.9111107140346,23.2252401452138,-1.45355060274867
04_36,-0.558015515776316,-1.12279422304817,0.215035869790399,-0.789282724016798,0.0726003447172779,1.50647669893005,-0.0776637710210594,0.146075374383961,-0.448289801397483,-0.125858175586524,-0.249899621287344,-1.16740986596099,0.542731639034757,0.819015602548873,0.173853560652285,0.0254011100741325,0.125468439569088,16.4645805352698,23.345595350991,1.24667946599776
04_37,-0.0724770413622925,0.822224495549168,0.0418542005035023,1.84306550606502,0.0222739290679321,0.152447670574547,0.0214310162147751,0.36332442872084,0.404306604991379,-0.0006425725134852,0.111822714650278,-1.05330648241041,-0.187143797120436,0.773652190365224,0.297412848860825,-1.05605641563535,-0.232568416256768,15.771003389747,24.7488215358786,-1.3954878905361
04_38,-0.17132425521962,-3.469521975051,0.634085862210346,1.31020125880241,-0.314231963385603,0.118944397552777,0.0931039940145875,0.0454762417613948,-1.0163858563982,-0.825940458799008,-0.348930469361223,1.68370383484791,0.882571887203024,0.581057021510501,-1.19125045290497,-0.942366677863172,-0.44985345507264,16.2051735631289,25.6397114716067,-1.3019344388867
04_39,-0.662056763701488,0.0428290854228002,0.368062909304675,-0.802981660143948,0.0708203497070474,0.031147078683407,-0.171526457250171,-0.052777764483825,0.81965419290115,0.862265823373742,-0.310133283044952,-0.629676574206655,-1.14382741512569,-1.5349088983383,0.343603247280179,0.765497023445072,0.213879774422934,15.5328850606055,23.5476522434217,1.28256176318452
04_40,1.82183711287498,1.02781257232817,0.85775317177173,-0.755324097819171,-0.0661461608929747,-1.22813427787364,0.388774856737351,1.01766475047039,,0.557094023844906,0.857260241638082,-0.330932183285675,0.95513461750331,0.364043598068146,0.30844224815124,0.0999941667041572,1.04680360293174,17.4015772543716,24.359708927449,0.675371279601439
04_41,-0.871273821279783,0.525430160587603,0.196326459763279,0.653424647845415,0.462753179532405,0.51601342240593,-0.176271900341959,-0.383751230192554,0.785573333899861,-0.347524045974179,0.117704260625698,0.662296710038478,0.600609146484929,0.630840678191982,-0.270961028464433,-0.390428719385072,0.0803790612818523,16.3003614760258,24.4768344965124,-1.29646105748997
04_42,-0.491962801370105,-0.576725444952888,-1.03212670373595,-0.366500346978245,-0.759285237360109,-1.16092431335015,-0.172186515896746,-2.81442278090652,0.227230861522771,0.311098386437893,-0.189575955425011,-0.290948140602222,-1.6043082622542,-1.64206609221968,0.500039326831903,0.644352611682794,0.146898299789447,15.4350840951038,25.5994747809197,-1.4319640034137
04_43,-0.167659776429215,1.28697086627035,0.958375510481277,1.36147916104344,0.0307952090486637,0.65506199606019,0.195156128998435,0.513236792732614,-0.251015322836797,-0.26877139974998,0.20352987044093,-0.673829241230096,1.07523466649525,0.512380262675157,0.0354333547915362,-0.31958593237863,0.160929272247029,17.0975001543261,23.5552938486633,0.37625396408265
04_44,0.878867919141165,-0.577763921401629,0.0033218334157389,-0.924220341437395,0.422944176477745,-0.625383973681402,0.0502873629106195,0.882855457184471,-0.627828016854046,-0.497249389133316,-0.220536616217842,-0.174290514649659,0.824250089731081,0.265209624546229,-0.3706869690259,-0.116988738376777,0.0501022914694035,16.7495275560429,25.2286687971757,0.625584739729661
04_45,-0.177796475290228,-1.30854109446719,-0.093347294282368,0.177338305701828,-0.450096180413863,0.0542351309449723,0.0841925541161589,0.337844937508361,-0.0114679051909951,-0.24419125800861,0.434145849130052,1.89649261669924,-0.237455717835446,0.47845319349105,-0.273045516193914,-0.143675255996007,-0.32896847268912,16.4696365756432,26.279207235603,1.10673149421774
04_46,-0.479064972235687,0.0516238284915749,0.747972559769179,0.314183499076735,0.483824633607533,0.0194053091766097,-0.165459532275689,0.280858031596173,0.191239580312227,0.85212464311161,-0.366866613481842,0.42045659573013,0.0415318171383081,-2.29924033174058,-0.211980668929213,1.04695321245225,0.37467601870155,15.8188996980642,23.4072743260773,0.663206628428496
04_47,-0.24067420545227,0.357118318026733,0.292041369080904,-0.63865689775815,-0.347569492480576,1.50378048961261,-0.202152914094644,-0.0042230361735134,-1.14859670685166,-1.01705692884178,-0.204691588721596,0.0056173475399273,-0.64243371510531,-0.0124924947734703,-1.09502678841575,0.239540854119368,-0.407002060691363,16.7165676117406,26.2869813035713,-1.12468025815098
04_48,1.40507943002984,0.939462499196577,0.235625842691192,-0.372447802896349,0.241377916221791,-0.833294530246191,-0.0686017779457465,0.823067682976849,,0.908025792766732,0.174310420154791,-0.771992395677094,1.1356294576559,0.625001987233146,0.546223181144814,-0.130583973233465,0.756075437688786,17.2120093908577,25.0484389674846,-0.199290982633992
04_49,-0.266167421325321,0.548153113457197,0.376820044868206,-1.65291666728099,0.271063721521311,-0.770631695538037,-0.262761691695987,-0.471802425593089,0.745581967257596,1.54459006004925,-0.209690575440721,-0.641506892951275,0.477301341623465,0.065187916092989,1.0985051454612,0.740777189873934,1.06782157961203,17.2572152088743,25.2154201215732,-1.24748298697237
